participant_id,prolific_id,participant_hash,trial_number,item_order,condition,trial_type,partner,partner_color,strong_prime_speaker,weak_prime_speaker,other_condition_speaker,strong_prime_color,weak_prime_color,other_condition_color,valid_response,click_index,click_time,click_time_from_trial_start_ms,click_time_from_tracker_start_ms,click_time_before_response_ms,click_x_px,click_y_px
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,41,46,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,2,1789236196170,8655,1156,-491,1747,301
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,42,47,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789236205506,8843,0,-2581,976,956
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,42,47,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,2,1789236206559,9896,1053,-1528,184,289
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,42,47,strong-prime,strong-train,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,3,1789236206939,10276,1433,-1148,186,312
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,43,48,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789236216308,8219,0,-1616,964,958
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,43,48,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,2,1789236217603,9514,1295,-321,188,286
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,44,49,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789236230406,12481,1,-1127,969,957
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,44,49,weak-prime,weak-train,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,2,1789236231179,13254,774,-354,1707,288
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,45,50,strong-prime,strong-target,Tanya,#D55E00,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789236239200,7665,1,-929,954,959
5dda154216d10c98f29d411f,5dda154216d10c98f29d411f,0894d12c6c5a58d0d1d879cfb7a583fd,46,51,weak-prime,weak-target,Sandra,#0072B2,Tanya,Sandra,Penelope,#D55E00,#0072B2,#666666,TRUE,1,1789236249594,9463,0,-964,942,965
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,1,6,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240200687,6357,0,-1802,957,965
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,2,7,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240209712,7221,0,-1735,955,963
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,3,8,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240218884,7436,0,-1859,965,960
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,4,9,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240227796,7052,0,-1933,960,963
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,5,10,weak-prime,weak-target,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240236577,6847,0,-3651,963,962
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,6,11,strong-prime,strong-target,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240247760,7530,0,-3718,950,960
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,7,12,FALSE,single,Faith,#666666,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240257517,6038,0,-1214,967,960
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,8,13,target-filler,single,Faith,#666666,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240264550,5818,0,-1589,973,962
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,9,14,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240272922,6782,0,-2708,951,969
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,10,15,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240282089,6458,0,-1803,965,960
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,11,16,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240290300,6407,0,-2444,954,958
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,12,17,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240300896,8151,0,-2077,967,962
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,13,18,strong-prime,strong-target,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240321142,18168,1,-2671,967,964
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,13,18,strong-prime,strong-target,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,2,1789240323448,20474,2307,-365,1675,290
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,14,19,weak-prime,weak-target,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240330213,6398,0,-2377,966,960
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,15,20,FALSE,single,Faith,#666666,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240338379,5788,0,-1454,961,958
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,16,21,FALSE,single,Faith,#666666,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240346022,6189,0,-2217,959,963
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,17,22,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240354609,6369,0,-2007,977,957
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,18,23,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240362882,6264,1,-2028,965,957
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,19,24,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240371139,6228,0,-2292,950,962
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,20,25,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240380200,6768,0,-2619,946,967
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,20,25,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,2,1789240382533,9101,2333,-286,1715,315
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,21,26,weak-prime,weak-target,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240389299,6479,1,-2441,948,961
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,21,26,weak-prime,weak-target,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,2,1789240391440,8620,2142,-300,1747,284
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,22,27,strong-prime,strong-target,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240398305,6564,1,-1544,970,962
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,23,28,target-filler,single,Faith,#666666,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240406027,6177,0,-1074,969,969
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,24,29,target-filler,single,Faith,#666666,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240413780,6678,0,-2976,960,959
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,25,30,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240423339,6582,0,-1510,968,959
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,26,31,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240432062,7213,1,-1498,968,965
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,27,32,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240440073,6512,0,-1725,967,958
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,28,33,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240448281,6483,1,-1269,972,955
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,29,34,strong-prime,strong-target,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240456124,6573,0,-1698,963,964
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,30,35,weak-prime,weak-target,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240464336,6513,0,-1403,952,954
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,31,36,strong-filler,single,Faith,#666666,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240472048,6307,0,-1289,958,959
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,32,37,target-filler,single,Faith,#666666,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240479207,5868,0,-2022,955,962
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,33,38,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240487583,6352,0,-2828,949,963
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,33,38,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,2,1789240490051,8820,2468,-360,164,296
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,34,39,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240497115,6703,0,-860,961,958
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,35,40,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240504615,6639,0,-1373,969,961
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,36,41,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240512381,6393,0,-2314,968,964
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,37,42,weak-prime,weak-target,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240521543,6847,0,-1474,941,959
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,38,43,strong-prime,strong-target,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240529645,6627,0,-1420,969,964
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,39,44,target-filler,single,Faith,#666666,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240537269,6203,0,-1648,950,957
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,40,45,target-filler,single,Faith,#666666,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240545522,6603,1,-1852,971,965
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,41,46,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240554978,7603,0,-1119,952,963
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,42,47,strong-prime,strong-train,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240562581,6483,0,-837,954,964
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,43,48,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240569988,6568,1,-1758,956,963
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,43,48,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,2,1789240571455,8035,1468,-291,1699,315
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,44,49,weak-prime,weak-train,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240578509,6762,0,-2267,945,967
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,45,50,strong-prime,strong-target,Noah,#0072B2,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240587286,6509,0,-1104,962,964
5eac968d6c144d2fd7fb1aa0,5eac968d6c144d2fd7fb1aa0,45c73f821cc2773f26f44f2f5debd4ab,46,51,weak-prime,weak-target,Uriel,#D55E00,Noah,Uriel,Faith,#0072B2,#D55E00,#666666,TRUE,1,1789240594664,6274,0,-1034,964,964
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,1,6,weak-prime,weak-train,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240419048,7551,1,-1801,718,795
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,2,7,weak-prime,weak-train,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240429171,8317,0,-941,729,796
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,3,8,strong-prime,strong-train,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240438194,8077,0,-1192,719,802
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,4,9,strong-prime,strong-train,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240446517,7126,1,-915,724,804
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,5,10,weak-prime,weak-target,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240454694,7258,1,-937,723,799
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,6,11,strong-prime,strong-target,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240463017,7383,0,-979,718,805
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,7,12,FALSE,single,Riley,#666666,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240470975,6976,0,-1061,735,793
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,8,13,target-filler,single,Riley,#666666,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240478439,6400,1,-1466,715,805
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,9,14,strong-prime,strong-train,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240487467,7559,0,-1166,723,808
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,10,15,strong-prime,strong-train,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240495611,6976,1,-1031,722,795
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,11,16,weak-prime,weak-train,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240504042,7396,0,-2350,724,801
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,12,17,weak-prime,weak-train,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240513493,7098,1,-896,737,804
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,13,18,strong-prime,strong-target,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240522193,7802,0,-970,724,798
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,14,19,weak-prime,weak-target,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240530258,7093,1,-909,707,799
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,15,20,FALSE,single,Riley,#666666,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240537509,6337,1,-933,731,803
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,16,21,FALSE,single,Riley,#666666,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240545425,6979,0,-946,720,801
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,17,22,weak-prime,weak-train,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240553119,6745,1,-1800,723,792
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,18,23,weak-prime,weak-train,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240563272,8350,0,-1045,709,797
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,19,24,strong-prime,strong-train,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240572617,8297,0,-812,730,793
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,20,25,strong-prime,strong-train,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240581172,7739,0,-1965,729,798
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,20,25,strong-prime,strong-train,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,2,1789240582712,9279,1540,-425,1284,275
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,21,26,weak-prime,weak-target,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240589990,6849,1,-1242,714,801
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,22,27,strong-prime,strong-target,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240598196,6960,0,-1284,730,801
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,23,28,target-filler,single,Riley,#666666,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240605680,6197,0,-1142,723,798
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,24,29,target-filler,single,Riley,#666666,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240613508,6683,0,-899,736,791
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,25,30,strong-prime,strong-train,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240622318,7909,1,-1620,725,789
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,25,30,strong-prime,strong-train,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,2,1789240623608,9199,1291,-330,175,245
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,26,31,strong-prime,strong-train,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240631695,7753,0,-1169,720,806
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,27,32,weak-prime,weak-train,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240640498,7631,1,-996,720,803
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,28,33,weak-prime,weak-train,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240648561,7064,0,-1005,722,803
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,29,34,strong-prime,strong-target,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240657080,7511,0,-1467,712,807
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,29,34,strong-prime,strong-target,Jordan,#D55E00,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,2,1789240658077,8508,997,-470,170,248
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,30,35,weak-prime,weak-target,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240666544,7993,0,-1704,728,798
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,30,35,weak-prime,weak-target,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,2,1789240667466,8915,922,-782,184,273
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,31,36,strong-filler,single,Riley,#666666,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240675201,6951,0,-883,715,796
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,32,37,target-filler,single,Riley,#666666,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240683386,7299,1,-1224,715,795
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,33,38,weak-prime,weak-train,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240692030,7418,1,-1636,733,801
60fd08400ed4ce2c2beacd62,60fd08400ed4ce2c2beacd62,75cb6f116de585353cd34f09abdb3952,34,39,weak-prime,weak-train,Devon,#0072B2,Jordan,Devon,Riley,#D55E00,#0072B2,#666666,TRUE,1,1789240700881,7213,0,-1645,726,789
